,0,1,2,3,4
31,cju1f8w0t65en0799m9oacq0q.png,0.9467015322880104,0.8988096622681864,0.9030723666470126,0.9947604297073922
32,cju8c2rqzs5t80850d0zky5dy.png,0.948449678317958,0.9019516895235349,0.9861768124938294,0.9135028519634165
33,cju17z0qongpa0993de4boim4.png,0.9503990379042482,0.9054377354502239,0.9077543018900688,0.9972481454833857
34,cju7da88w2eod0755wejzynvt.png,0.9505148241361779,0.9056777330151763,0.9427841876211198,0.9583733897235303
35,cju6x0yqbvxqt0755dhxislgb.png,0.9508772230386062,0.9063426492400828,0.9574746708917282,0.9443701706262165
36,cju5y4hgqmk0i08180rjhbwvp.png,0.9518911946791786,0.9081947921783606,0.9836948609671866,0.922079694321047
37,cju43jcqim2cp08172dvjvyui.png,0.9521988027744872,0.9087526463146561,0.938206480774885,0.9666149068229171
38,cju5wrrs0m2af0818vmnajbtw.png,0.9534527035920911,0.9110392744593291,0.9873120948698482,0.9218387844331466
39,cju1amqw6p8pw0993d9gc5crl.png,0.9535834035720935,0.9112293368269921,0.9549614643430279,0.9522094140135421
40,cju7ecl9i2i060987xawjp4l0.png,0.9541323370309212,0.9122815050894688,0.9959307383591111,0.9157011998439999
41,cju42wamblrqn098798r2yyok.png,0.9551227061887448,0.9140843854050622,0.9252473389107094,0.9869918489129901
42,cju3v11mrgwwb0755u242ygye.png,0.9552570796790296,0.9143322674149745,0.981558262067109,0.9303287076796826
43,cju5hi52odyf90817prvcwg45.png,0.9606645936962898,0.9242874428842308,0.9290409091887867,0.9945171310217561
44,cju5k3j3uf6de0817hszzfr7n.png,0.9608188352932681,0.9245387116515336,0.9708997327430376,0.9509452253906839
45,cju34m7h536wq0988xz7gx79v.png,0.9620621209834564,0.9268917349332336,0.9570521634798366,0.9671249076098533
46,cju8dqkrqu83i0818ev74qpxq.png,0.963265072880786,0.9291316642329508,0.9789626370669474,0.9480630783058783
47,cju7fpfzq2wyf0818xxd1oziv.png,0.964049071957813,0.9305852459861906,0.9412114648306951,0.9880226097244431
48,cju2mh8t6p07008350e01tx2a.png,0.9650066454922562,0.9323762718535951,0.9429685956895962,0.9880995498474253
49,cju1bm8063nmh07996rsjjemq.png,0.965189645924885,0.9327222587887825,0.9439100805801072,0.9874509003711327
50,cju2yi9tz8vky0801yqip0xyl.png,0.9661494148511025,0.934538382253663,0.9680348068045795,0.9642714523960392
51,cju2yv4imv6cz099314jveiib.png,0.9665411747721413,0.9352427486551724,0.9563204072764397,0.9769828754779734
52,cju2zp89k9q1g0855k1x0f1xa.png,0.9682410864072784,0.9383910665126995,0.9919545669546621,0.9456350101404732
53,cju7ddtz729960801uazp1knc.png,0.9682486401494897,0.9384472792733284,0.9860699249478564,0.9510601860826061
54,cju5hyi9yegob0755ho3do8en.png,0.9690271715802877,0.9398682540611001,0.9561505885459464,0.9822554124384
55,cju2hos57llxm08359g92p6jj.png,0.9697485456518294,0.9412484371034633,0.9890811750041348,0.951157276728122
56,cju42qet0lsq90871e50xbnuv.png,0.9698724393713891,0.9414643765414928,0.9649268272419679,0.9748691099435607
57,cju32srle1xfq083575i3fl75.png,0.9710266729323018,0.9436214232675715,0.9859101294697928,0.956585996670254
58,cju1cj3f0qi5n0993ut8f49rj.png,0.9717726900821141,0.9450845596783674,0.9760008425363331,0.9675811124729613
59,cju88t4fvokxf07558ymyh281.png,0.9726545834392674,0.9467887198578362,0.9888665933006092,0.9569656727577238
60,cju6v1m1xv07w09870ah3njy1.png,0.9727417096320111,0.946897294396018,0.9888030010174559,0.9571939477251323
61,cju5clr68b48r0755cmuvponm.png,0.9729080369417021,0.9472227770706227,0.972423213227361,0.9733934444367415
62,cju30gxjq0djk0988jytm49rs.png,0.9730200643150694,0.947452728738873,0.9559209566831124,0.990742140262278
63,cju7fcgbe2z3p07550vaflqdb.png,0.9737784099610747,0.9488680472065549,0.9739030318505376,0.973653919935498
64,cju8bk8oirjhw0817hgkua2w8.png,0.9745375980369957,0.9503268525266844,0.9856202171193147,0.9637015382462545
65,cju2pag1f0s4r0878h52uq83s.png,0.975497933620386,0.9521632905564414,0.9697503492621651,0.9813141557503146
66,cju2rqo702wpx0855fn7d5cxh.png,0.9758510138326547,0.9528487006553914,0.9919974045529144,0.960221919805713
67,cju88vx2uoocy075531lc63n3.png,0.9762711364418767,0.9535676649681509,0.9621380846231999,0.9908256880635138
68,cju1h89h6xbnx08352k2790o9.png,0.9766174391653886,0.9542924691792416,0.9870187283940719,0.9664331811704453
69,cju1c3218411b08014g9f6gig.png,0.9770028904370299,0.9550308305348694,0.9635709426784512,0.9908147111861892
70,cju6uy20suzbl0987rzuhz7z9.png,0.977853700546203,0.9566674072435466,0.9747511205852657,0.9809761948994222
71,cju2wve9v7esz0878mxsdcy04.png,0.978021007331672,0.9569958610030422,0.9842054971559541,0.9719138543462926
72,cju7fbndk2sl608015ravktum.png,0.9787801529482468,0.9584560436089079,0.989268741373634,0.968511736804441
73,cju5xkwzxmf0z0818gk4xabdm.png,0.9788723209033036,0.9586201370136332,0.9788073690383083,0.978937381402317
74,cju31w6goazci0799n014ly1q.png,0.9789147397832273,0.9586973295588993,0.9799484787277961,0.9778832792937057
75,cju45ty6zn9oz0850qy4qnck1.png,0.9790283145172959,0.958930236400106,0.9899313501113961,0.9683629309029447
76,cju2zwg05a0oy0801yr73ig7g.png,0.9795482759732972,0.9599013402467125,0.9642940429586602,0.9952929849402389
77,cju2np2k9zi3v079992ypxqkn.png,0.9796218349370087,0.9600588696488883,0.9879940602161448,0.9713904075516544
78,cju3tp94kfstl08181awh6z49.png,0.9800945073021392,0.9609629171299204,0.9651134484887236,0.9955480921136908
79,cju7bd1qu1mx409877xjxibox.png,0.9801093572366284,0.9609928054871218,0.9955910217133231,0.9651019038502169
80,cju15wdt3zla10801odjiw7sy.png,0.9801649362583302,0.9611131317908633,0.9672039217796943,0.9934781396885979
81,cju45v0pungu40871acnwtmu5.png,0.9803822327525092,0.9615062388062792,0.9908169587515693,0.9701650994475665
82,cju1hp9i2xu8e0988u2dazk7m.png,0.9804935217508715,0.9617401190823086,0.9678501619133301,0.9934716856796529
83,cju88cddensj00987788yotmg.png,0.9809268228184426,0.9625489308680149,0.9908181669071934,0.9712311153917752
84,cju8aqq8uqmoq0987hphto9gg.png,0.9812518755126455,0.9631910811149903,0.9974036917669729,0.9656149402467636
85,cju8d4jgatgpj0871q2ophhkm.png,0.9820082570682171,0.9646542738785844,0.9862074747919881,0.9778447469583751
86,cju7awzmu1ncs0871hziy65zx.png,0.9822849102082183,0.9651830850290475,0.9779051713803181,0.9867041574573742
87,cju2rga4psq9n09881z519xx0.png,0.9836774982956744,0.9678199061787811,0.9837867851139156,0.9835683357334097
88,cju2lberzkdzm09938cl40pog.png,0.9837441747283032,0.9680089362378698,0.9770487951704423,0.9905320510897214
89,cju3x5u2tiihx0818914gzxy1.png,0.9849712793487159,0.9703727634947519,0.974357073121301,0.995819387431644
90,cju7bgnvb1sf808717qa799ir.png,0.9850002968181809,0.9704446706626673,0.9968761516979399,0.9734041641659268
91,cju2osuru0ki00855txo0n3uu.png,0.9850104255837635,0.970448103816667,0.97733842475112,0.9928039297413532
92,cju16ach3m1da0993r1dq3sn2.png,0.9876435460480597,0.9755647308454003,0.9787272603690688,0.9967238833506405
93,cju34xspwzenf0993cyzajv9n.png,0.9881660881376381,0.9765794542126264,0.9895437998590512,0.9867923070966451
94,cju2hqt33lmra0988fr5ijv8j.png,0.9882335245085145,0.9767338970492676,0.9819287107328479,0.9946199272828644
95,cju2omjpeqj5a0988pjdlb8l1.png,0.9884643846435919,0.9771807021499661,0.9831824876310933,0.9938034405524814
96,cju7ajnbo1gvm098749rdouk0.png,0.98952227411464,0.9792680107705336,0.9924575820111482,0.9866043774507193
97,cju8alhigqn2h0801zksudldd.png,0.9896912078529101,0.9795984032389734,0.9879646936646023,0.9914238672825315
98,cju5o4pk9h0720755lgp9jq8m.png,0.9905961485152255,0.9813444679625597,0.9919092637042418,0.9892866051372047
99,cju84hibuktj80871u519o71q.png,0.9907870374090729,0.9817319058442192,0.9904278462606215,0.9911465892550017
